2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/plexus-component-annotations-2.1.0.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/plexus-interpolation-1.27.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/plexus-sec-dispatcher-2.0.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/plexus-utils-3.5.1.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/plexus-xml-3.0.1.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/wagon-file-3.5.3.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/wagon-http-3.5.3.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/wagon-http-shared-3.5.3.jar
2025-06-09 13:54:02,505 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/wagon-provider-api-3.5.3.jar
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.0.jre [16])
